conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,dist_nearest_edge,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent,label
13.38,-9.35,3.74,-160.71,0.19,18.18,13.21,-2.17,-3.53,-1.24,-10.26,-19.45,9.67,-3.42,62.74,25.66,133.45,2.46,True
12.4,39.61,3.02,-98.69,0.2,5.6,9.55,7.9,-0.46,-2.99,-10.34,28.26,9.11,4.9,41.24,15.71,108.07,2.06,True
13.23,-33.97,3.08,-173.99,0.17,0.61,10.97,-7.39,-3.07,-0.32,-11.06,-44.46,7.89,-7.75,40.81,37.49,118.92,2.32,True
13.2,-37.34,3.1,-177.29,0.18,0.96,10.5,-8.01,-3.09,-0.15,-11.03,-47.91,7.39,-8.18,44.93,40.53,120.0,2.33,True
13.22,-34.01,3.09,-174.0,0.17,0.79,10.96,-7.39,-3.07,-0.32,-11.04,-44.54,7.87,-7.75,40.81,40.53,118.92,2.33,True
13.23,-33.97,3.08,-173.99,0.17,0.61,10.97,-7.39,-3.07,-0.32,-11.06,-44.46,7.89,-7.75,40.81,37.49,118.92,2.32,True
13.65,-34.8,3.1,-173.71,0.17,0.79,11.21,-7.79,-3.08,-0.34,-11.5,-45.18,8.11,-8.16,41.83,39.45,118.71,2.32,True
13.65,-34.8,3.1,-173.71,0.17,0.79,11.21,-7.79,-3.08,-0.34,-11.5,-45.18,8.11,-8.16,41.83,39.45,118.71,2.32,True
12.33,-10.34,3.43,-148.53,0.19,11.97,12.13,-2.21,-2.93,-1.79,-10.06,-23.67,9.21,-4.04,63.77,27.51,135.32,2.52,True
11.75,-1.61,3.52,-141.06,0.19,16.05,11.74,-0.33,-2.74,-2.21,-9.38,-15.94,9.02,-2.58,69.31,22.2,140.14,2.59,True
13.38,-8.86,3.25,-148.22,0.16,4.14,13.22,-2.06,-2.76,-1.71,-11.13,-19.97,10.46,-3.8,49.57,39.62,119.51,2.36,True
11.65,-1.19,3.54,-140.89,0.19,16.63,11.64,-0.24,-2.75,-2.23,-9.26,-15.7,8.91,-2.51,70.03,24.23,140.71,2.6,True
11.68,-1.18,3.54,-140.85,0.19,16.44,11.68,-0.24,-2.74,-2.23,-9.3,-15.64,8.95,-2.51,70.03,24.23,140.71,2.6,True
13.58,3.51,3.73,-143.37,0.19,27.18,13.56,0.83,-2.99,-2.22,-10.67,-7.58,10.57,-1.41,67.77,21.13,138.92,2.56,True
12.28,-8.25,3.48,-147.22,0.19,12.53,12.15,-1.76,-2.93,-1.89,-9.94,-21.73,9.24,-3.68,65.33,23.19,136.74,2.57,True
14.15,37.67,3.12,-97.77,0.2,4.42,11.2,8.65,-0.42,-3.1,-12.14,27.11,10.8,5.53,25.02,15.66,82.4,2.13,True
13.36,-6.22,4.81,-126.8,0.19,12.53,13.28,-1.45,-2.88,-3.85,-11.66,-27.02,10.38,-5.3,65.66,26.08,136.98,2.57,True
14.37,10.19,4.96,-113.17,0.19,21.49,14.15,2.54,-1.95,-4.56,-12.37,-9.38,12.2,-2.02,65.17,17.12,136.59,2.58,True
14.47,-10.81,4.99,-133.8,0.18,15.48,14.22,-2.72,-3.45,-3.6,-12.48,-30.38,10.77,-6.31,67.61,20.33,138.76,2.57,True
13.68,1.11,4.85,-119.54,0.19,16.44,13.68,0.26,-2.39,-4.22,-11.95,-19.37,11.27,-3.96,71.22,31.11,141.63,2.55,True
13.64,0.6,4.86,-119.27,0.19,16.44,13.64,0.14,-2.38,-4.24,-11.97,-20.02,11.25,-4.1,70.91,33.88,141.4,2.53,True
13.64,0.6,4.86,-119.27,0.19,16.44,13.64,0.14,-2.38,-4.24,-11.97,-20.02,11.25,-4.1,70.91,33.88,141.4,2.53,True
14.2,-3.0,5.0,-124.55,0.19,28.5,14.18,-0.74,-2.83,-4.11,-12.33,-23.18,11.34,-4.85,77.36,36.65,145.92,2.21,True
13.61,-44.9,4.88,-163.39,0.19,17.2,9.64,-9.6,-4.68,-1.4,-12.05,-65.77,4.95,-10.99,73.16,39.72,143.08,2.33,True
11.71,34.61,-4.59,-77.47,0.19,2.26,9.64,6.65,1.0,-4.48,-10.83,11.43,10.61,2.15,34.17,35.74,97.29,2.2,True
14.14,-3.53,5.0,-124.25,0.19,28.12,14.12,-0.87,-2.81,-4.13,-12.36,-23.86,11.3,-5.0,78.2,33.37,146.45,2.15,True
13.12,-7.78,4.82,-124.94,0.17,11.44,13.0,-1.78,-2.76,-3.95,-11.72,-29.26,10.22,-5.73,58.57,24.88,130.55,2.54,True
13.12,-7.78,4.82,-124.94,0.17,11.44,13.0,-1.78,-2.76,-3.95,-11.72,-29.26,10.22,-5.73,58.57,24.88,130.55,2.54,True
16.38,58.88,-4.63,-75.67,0.19,6.2,8.47,14.02,1.15,-4.49,-13.56,44.62,9.65,9.53,18.95,17.08,72.28,2.02,True
14.25,-3.95,4.98,-132.06,0.18,15.12,14.21,-0.98,-3.34,-3.7,-11.83,-23.24,10.87,-4.67,78.9,20.83,146.9,2.14,True
13.9,29.82,4.99,-96.78,0.18,21.45,12.06,6.91,-0.59,-4.96,-11.62,9.69,11.46,1.96,83.93,31.08,149.76,2.4,True
8.24,-29.41,4.91,-161.02,0.19,16.82,7.18,-4.05,-4.65,-1.6,-6.16,-65.85,2.52,-5.62,69.98,39.27,140.67,2.12,True
9.85,-14.04,5.0,-135.52,0.19,27.42,9.56,-2.39,-3.57,-3.5,-8.38,-44.51,5.98,-5.88,76.66,29.97,145.46,2.39,True
6.86,-39.23,4.72,-146.56,0.17,0.44,5.31,-4.34,-3.94,-2.6,-7.05,-78.94,1.35,-6.92,50.67,57.24,119.92,2.48,True
6.8,49.01,-4.71,-57.93,0.2,0.1,4.46,5.13,2.5,-3.99,-7.03,9.14,6.94,1.12,50.67,57.24,119.27,2.48,True
6.8,49.01,-4.71,-57.93,0.2,0.1,4.46,5.13,2.5,-3.99,-7.03,9.14,6.94,1.12,50.67,57.24,119.27,2.48,True
6.8,49.01,-4.71,-57.93,0.2,0.1,4.46,5.13,2.5,-3.99,-7.03,9.14,6.94,1.12,50.67,57.24,119.27,2.48,True
7.79,-52.09,3.49,-165.73,0.17,0.26,4.78,-6.14,-3.38,-0.86,-7.12,-78.95,1.37,-6.99,48.49,62.02,118.07,2.47,True
12.33,-2.91,5.57,-142.96,0.19,27.37,12.31,-0.63,-4.45,-3.36,-8.79,-26.93,7.84,-3.98,81.58,36.63,148.45,2.39,True
12.38,-2.9,5.59,-143.09,0.19,26.99,12.36,-0.63,-4.47,-3.36,-8.82,-26.83,7.87,-3.98,83.28,36.63,149.38,2.44,True
7.79,36.58,-3.51,-77.04,0.2,0.1,6.26,4.64,0.79,-3.42,-7.13,9.6,7.03,1.19,49.58,70.98,120.06,2.47,True
7.79,36.58,-3.51,-77.04,0.2,0.1,6.26,4.64,0.79,-3.42,-7.13,9.6,7.03,1.19,49.58,70.98,120.06,2.47,True
8.06,-53.38,3.68,-169.44,0.18,0.96,4.81,-6.47,-3.61,-0.67,-7.23,-80.74,1.16,-7.13,52.47,79.18,123.1,2.23,True
16.09,33.99,6.13,-130.31,0.19,26.25,13.34,8.99,-3.97,-4.68,-10.32,24.51,9.39,4.28,85.45,34.64,150.51,2.49,True
19.45,24.72,4.77,-131.95,0.19,10.53,17.67,8.13,-3.19,-3.55,-15.19,17.56,14.48,4.58,87.83,31.61,151.7,2.68,True
13.65,-17.55,3.54,-155.19,0.19,10.91,13.01,-4.12,-3.22,-1.49,-11.29,-29.72,9.81,-5.6,105.84,17.22,157.22,2.72,True
11.14,3.04,3.04,-138.29,0.19,11.17,11.13,0.59,-2.27,-2.02,-8.98,-9.28,8.86,-1.45,90.4,16.07,152.89,2.69,True
7.68,4.01,3.12,-92.78,0.19,5.79,7.67,0.54,-0.15,-3.12,-7.94,-19.18,7.5,-2.61,96.9,17.97,155.29,2.78,True
10.83,-0.11,3.27,-168.93,0.19,11.8,10.83,-0.02,-3.21,-0.63,-7.64,-5.18,7.61,-0.69,87.55,10.13,151.52,2.69,True
11.15,-2.59,5.13,150.52,0.01,0.01,11.13,-0.5,-4.47,2.53,-6.95,16.69,6.66,2.0,83.52,9.6,148.49,2.65,True
0.87,-43.04,5.62,134.94,0.18,0.09,0.64,-0.59,-3.97,3.97,4.74,134.59,-3.33,3.38,93.89,11.28,150.38,2.75,True
11.28,-21.35,4.78,126.64,0.19,12.17,10.51,-4.11,-2.85,3.84,-7.65,-2.18,7.65,-0.29,88.01,8.71,151.71,2.8,True
11.58,-37.01,5.43,106.03,0.19,6.13,9.25,-6.97,-1.5,5.22,-7.94,-12.9,7.74,-1.77,92.88,12.94,148.72,2.66,True
11.58,-37.01,5.43,106.03,0.19,6.13,9.25,-6.97,-1.5,5.22,-7.94,-12.9,7.74,-1.77,92.88,12.94,148.72,2.66,True
11.58,-37.01,5.43,106.03,0.19,6.13,9.25,-6.97,-1.5,5.22,-7.94,-12.9,7.74,-1.77,92.88,12.94,148.72,2.66,True
11.58,-37.01,5.43,106.03,0.19,6.13,9.25,-6.97,-1.5,5.22,-7.94,-12.9,7.74,-1.77,92.88,12.94,148.72,2.66,True
11.58,-37.01,5.43,106.03,0.19,6.13,9.25,-6.97,-1.5,5.22,-7.94,-12.9,7.74,-1.77,92.88,12.94,148.72,2.66,True
11.58,-37.01,5.43,106.03,0.19,6.13,9.25,-6.97,-1.5,5.22,-7.94,-12.9,7.74,-1.77,92.88,12.94,148.72,2.66,True
12.78,-34.35,5.43,106.02,0.19,6.33,10.55,-7.21,-1.5,5.22,-9.27,-12.55,9.05,-2.02,91.88,13.03,146.23,2.63,True
0.87,-43.04,5.63,135.1,0.18,0.09,0.64,-0.59,-3.99,3.97,4.76,134.79,-3.35,3.38,91.89,11.34,144.84,2.65,True
12.51,-18.85,4.8,126.86,0.19,11.63,11.84,-4.04,-2.88,3.84,-8.96,-1.48,8.96,-0.23,88.23,8.64,151.81,2.82,True
10.35,-2.52,1.94,-130.9,0.19,5.11,10.34,-0.46,-1.27,-1.47,-9.27,-11.97,9.07,-1.92,88.11,12.47,140.93,2.59,True
10.35,-2.5,1.94,-130.82,0.19,5.3,10.34,-0.45,-1.27,-1.47,-9.27,-11.95,9.07,-1.92,85.68,12.03,138.73,2.57,True
8.73,49.43,-6.77,-69.26,0.19,0.29,5.68,6.64,2.4,-6.33,-8.1,2.13,8.1,0.3,78.4,5.46,147.13,2.78,True
12.15,29.22,9.23,-177.04,0.19,12.14,10.61,5.93,-9.22,-0.48,-5.65,75.82,1.39,5.48,99.07,5.86,156.49,1.33,True
2.33,29.14,5.88,-112.75,0.2,7.53,2.03,1.13,-2.28,-5.43,4.28,-93.69,-0.28,-4.27,37.23,0.32,102.77,2.48,True
3.23,-10.39,5.7,-141.85,0.2,0.1,3.18,-0.58,-4.48,-3.52,4.28,-108.01,-1.32,-4.07,44.81,1.45,117.27,2.48,True
3.23,-10.39,5.7,-141.85,0.2,0.1,3.18,-0.58,-4.48,-3.52,4.28,-108.01,-1.32,-4.07,44.81,1.45,117.27,2.48,True
3.21,8.63,5.71,-122.58,0.19,0.09,3.17,0.48,-3.08,-4.81,-4.31,-89.09,0.07,-4.31,42.98,0.31,114.6,2.48,True
2.28,29.77,5.89,-112.45,0.2,7.93,1.98,1.13,-2.25,-5.44,4.3,-94.02,-0.3,-4.29,33.65,0.61,103.88,2.47,True
2.47,27.39,5.86,-111.72,0.2,6.33,2.19,1.13,-2.17,-5.44,4.29,-90.18,-0.01,-4.29,33.93,2.04,117.9,2.5,True
2.37,28.53,5.87,-111.93,0.2,7.13,2.09,1.13,-2.19,-5.45,4.3,-91.9,-0.14,-4.3,32.56,1.59,115.02,2.49,True
2.97,9.31,5.77,-123.13,0.19,1.99,2.94,0.48,-3.15,-4.83,4.33,-93.25,-0.25,-4.32,37.79,0.79,115.86,2.48,True
2.42,27.95,5.86,-111.43,0.2,6.73,2.14,1.13,-2.14,-5.46,4.31,-90.52,-0.04,-4.31,32.02,0.08,112.2,2.48,True
8.37,41.29,4.78,-110.22,0.2,4.94,6.29,5.52,-1.65,-4.49,-4.73,12.9,4.61,1.06,31.37,0.83,115.44,2.49,True
8.32,41.56,4.83,-111.71,0.2,6.93,6.23,5.52,-1.79,-4.49,-4.54,13.44,4.42,1.06,29.67,0.55,114.57,2.49,True
8.32,41.56,4.83,-111.68,0.2,6.93,6.23,5.52,-1.78,-4.49,-4.54,13.42,4.42,1.05,28.43,0.33,113.62,2.49,True
8.46,27.24,4.63,-120.04,0.19,0.09,7.52,3.87,-2.32,-4.01,-5.19,-1.23,5.18,-0.11,65.47,0.23,115.2,2.49,True
8.46,27.24,4.63,-120.04,0.19,0.09,7.52,3.87,-2.32,-4.01,-5.19,-1.23,5.18,-0.11,65.47,0.23,115.2,2.49,True
8.28,41.8,4.87,-112.76,0.2,8.53,6.17,5.52,-1.88,-4.49,-4.39,13.86,4.27,1.05,77.7,7.6,136.03,2.53,True
8.29,41.77,4.86,-112.61,0.2,8.33,6.18,5.52,-1.87,-4.49,-4.41,13.8,4.29,1.05,77.7,7.6,136.03,2.53,True
8.28,41.8,4.87,-112.76,0.2,8.53,6.17,5.52,-1.88,-4.49,-4.39,13.86,4.27,1.05,77.7,7.6,136.03,2.53,True
8.29,41.77,4.86,-112.61,0.2,8.33,6.18,5.52,-1.87,-4.49,-4.41,13.8,4.29,1.05,77.7,7.6,136.03,2.53,True
8.47,54.15,-4.16,-80.13,0.2,8.28,4.96,6.87,0.71,-4.1,-6.3,26.23,5.65,2.78,33.0,0.0,97.84,2.39,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.45,27.25,4.64,-120.01,0.19,0.28,7.52,3.87,-2.32,-4.01,-5.18,-1.3,5.18,-0.12,32.57,0.0,94.72,2.38,True
8.45,27.25,4.64,-120.01,0.19,0.28,7.52,3.87,-2.32,-4.01,-5.18,-1.3,5.18,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
8.46,27.24,4.63,-119.87,0.19,0.09,7.52,3.87,-2.31,-4.01,-5.2,-1.3,5.2,-0.12,32.57,0.0,94.72,2.38,True
5.87,12.3,4.09,-123.95,0.19,2.37,5.74,1.25,-2.28,-3.39,-4.07,-31.66,3.47,-2.14,35.17,0.0,98.84,2.4,True
5.58,12.95,4.01,-122.18,0.19,0.09,5.44,1.25,-2.13,-3.39,-3.95,-32.79,3.32,-2.14,32.98,0.0,95.38,2.38,True
5.58,12.95,4.01,-122.18,0.19,0.09,5.44,1.25,-2.13,-3.39,-3.95,-32.79,3.32,-2.14,32.98,0.0,95.38,2.38,True
6.66,25.3,4.26,-113.06,0.2,9.32,6.02,2.85,-1.67,-3.92,-4.49,-13.77,4.36,-1.07,33.91,0.0,96.8,2.48,True
5.76,19.84,-2.29,-88.34,0.2,6.93,5.42,1.96,0.07,-2.29,-5.5,-3.51,5.49,-0.34,38.8,0.0,108.76,2.54,True
5.85,19.54,-2.29,-87.55,0.2,8.33,5.51,1.96,0.1,-2.29,-5.63,-3.44,5.62,-0.34,37.33,0.0,166.64,2.53,True
